fips,state_fips,year,death_supp,death_miss,deaths,population,crude_rate,expansion,post,treated,ever_missing_flag,count_year,pop_total,pct_white,pop_20_64,pct_55_64,log_20_64,log_35_44,log_f_20_64,unemp,state_abb
19115,19,2013,0,0,27,6491,415.96056077645966,1,0,0,0,9,11251,0.9603590791929606,6494,0.23406221127194332,8.77863395266279,7.198183577101943,8.031060180240619,5.06153846153846,IA
19115,19,2014,0,0,20,6443,310.41440322830977,1,1,1,0,9,11164,0.9539591544249372,6478,0.23788206236492743,8.776167099731275,7.205635176410364,8.03689677268507,4.5,IA
19115,19,2015,0,0,24,6388,375.7044458359424,1,1,1,0,9,11154,0.9443249058633674,6412,0.24500935745477231,8.765926513729443,7.215239978730097,8.026496938945412,3.76153846153846,IA
19115,19,2016,0,0,30,6410,468.01872074883,1,1,1,0,9,11049,0.9433432889854284,6350,0.25480314960629924,8.756210091886738,7.215239978730097,8.017307507688582,3.87692307692308,IA
19115,19,2017,0,0,28,6392,438.0475594493116,1,1,1,0,9,11006,0.9418499000545156,6325,0.2588142292490119,8.752265313595721,7.227662498728654,8.01829613851552,3.20769230769231,IA
19117,19,2012,0,0,13,4699,276.6546073632688,1,0,0,0,9,8771,0.9928172386272944,4705,0.26928799149840593,8.45638105201948,6.840546529288687,7.742402021815782,4.77692307692308,IA
19117,19,2013,0,0,20,4683,427.07666026051675,1,0,0,0,9,8722,0.9909424443934878,4685,0.2753468516542156,8.452121194672523,6.818924065275521,7.734121303328305,4.71538461538462,IA
19117,19,2014,0,0,20,4656,429.55326460481103,1,1,1,0,9,8666,0.9909993076390492,4675,0.28342245989304815,8.449984441722787,6.79794041297493,7.725330037917135,3.89230769230769,IA
19117,19,2015,0,0,21,4656,451.0309278350515,1,1,1,0,9,8716,0.9860027535566772,4718,0.288045782111064,8.45914025996762,6.821107472256465,7.734121303328305,3.49230769230769,IA
19117,19,2016,0,0,11,4640,237.06896551724137,1,1,1,0,9,8657,0.9860228716645488,4702,0.2898766482347937,8.455743229100015,6.815639990074331,7.732369222284388,3.13846153846154,IA
19117,19,2017,0,0,29,4596,630.9834638816362,1,1,1,0,9,8635,0.9858714533873768,4673,0.28953563021613526,8.449556542700426,6.771935555839602,7.7226775164680035,2.76153846153846,IA
19119,19,2012,0,0,11,6272,175.3826530612245,1,0,0,0,9,11750,0.993872340425532,6254,0.24144547489606652,8.740976538017787,7.179307969504034,8.026823576217629,2.96153846153846,IA
19119,19,2013,0,0,14,6230,224.71910112359552,1,0,0,0,9,11706,0.9917990773962072,6227,0.24361650875220817,8.736649954872451,7.20934025660291,8.017637159908478,2.9,IA
19119,19,2014,0,0,23,6186,371.80730682185583,1,1,1,0,9,11753,0.991661703394878,6199,0.24794321664784644,8.73214326770192,7.222566018822171,8.007700012884026,2.53846153846154,IA
19119,19,2015,0,0,20,6162,324.5699448231094,1,1,1,0,9,11877,0.9831607308242822,6227,0.247952465071463,8.736649954872451,7.264730177929867,8.0106915391303,1.98461538461538,IA
