"est_sol1","est_sol2","est_sol3","true_att_weighted","config","N1","gamma","hhi","sim"
1.24823699966042,1.24986279661495,1.2456933677726,1,1,5,0,0.3,158
0.940634050373467,0.933048629293412,0.946495372406477,1,1,5,0,0.3,159
1.13847190433845,1.13026584440578,1.13839731003459,1,1,5,0,0.3,160
1.07111749555813,1.07864067371896,1.0726173208636,1,1,5,0,0.3,161
1.09714835004474,1.09549872792834,1.09531177495766,1,1,5,0,0.3,162
0.907041985906395,0.90590871245546,0.904130357935113,1,1,5,0,0.3,163
1.21517275419219,1.21073435684721,1.21639723602954,1,1,5,0,0.3,164
0.496923868515031,0.491864922862425,0.500076157454395,1,1,5,0,0.3,165
0.981961270010825,0.976219293505535,0.979130371092759,1,1,5,0,0.3,166
0.985148604958622,0.990873987485868,0.985610096717952,1,1,5,0,0.3,167
1.12244848935326,1.12813824778929,1.13705911690931,1,1,5,0,0.3,168
1.17873626871428,1.17451447046301,1.17917298063997,1,1,5,0,0.3,169
1.4215967146253,1.43546355279679,1.43249212107608,1,1,5,0,0.3,170
1.09069594289441,1.09868162665257,1.08208364964723,1,1,5,0,0.3,171
1.07376597468784,1.05673393272872,1.08099815844595,1,1,5,0,0.3,172
1.02225995473063,1.03602053439606,1.01856363131027,1,1,5,0,0.3,173
0.67261791728198,0.675945226316118,0.673907234886977,1,1,5,0,0.3,174
1.23279258173066,1.2321230081633,1.24881396532458,1,1,5,0,0.3,175
0.97473283189733,0.978046520784317,0.982230970828655,1,1,5,0,0.3,176
1.02989171834597,1.02558385982118,1.02628886843748,1,1,5,0,0.3,177
0.882721752618726,0.877192994026696,0.881613492163897,1,1,5,0,0.3,178
0.851821192767393,0.849014250938414,0.849700304326086,1,1,5,0,0.3,179
1.11123013682073,1.1071077082093,1.11380678510986,1,1,5,0,0.3,180
0.31788746989349,0.339637278648403,0.37497054416334,1,1,5,0,0.3,181
0.940360821311346,0.940776653475936,0.943805896860614,1,1,5,0,0.3,182
1.10787730649743,1.10811987097487,1.11213151089614,1,1,5,0,0.3,183
0.843532984630597,0.844419016028948,0.840704615970251,1,1,5,0,0.3,184
1.00438092105168,1.01194410272288,0.997791063567183,1,1,5,0,0.3,185
0.698459888986243,0.698570567137888,0.697859215385406,1,1,5,0,0.3,186
0.809471403119273,0.814048353371399,0.793408959581913,1,1,5,0,0.3,187
0.459907649017655,0.458182005412416,0.461483271359035,1,1,5,0,0.3,188
0.904303849622847,0.890197563875222,0.892739610892202,1,1,5,0,0.3,189
0.992331212681751,0.990946659149541,0.992712683751913,1,1,5,0,0.3,190
1.1169821192445,1.11434687289346,1.11706702795787,1,1,5,0,0.3,191
0.906989372721863,0.913105665363078,0.905689398229388,1,1,5,0,0.3,192
1.0200357472574,1.02112145662288,1.02009884056145,1,1,5,0,0.3,193
0.821731666501111,0.81887571692355,0.823073442844319,1,1,5,0,0.3,194
0.968651695907188,0.966250019822876,0.964404299888411,1,1,5,0,0.3,195
0.638707017507742,0.631756696621752,0.638246273808762,1,1,5,0,0.3,196
0.757349140429187,0.76060722924613,0.762063866398821,1,1,5,0,0.3,197
1.17912100920834,1.18268155953247,1.18002879486776,1,1,5,0,0.3,198
1.30922593445072,1.31137448599247,1.30556403043323,1,1,5,0,0.3,199
0.918102385077892,0.910143574016964,0.91555784935509,1,1,5,0,0.3,200
1.09206583801343,1.09160761326022,1.09514851154478,1,2,10,0,0.15,1
0.806484826430186,0.806020457272131,0.799558450572392,1,2,10,0,0.15,2
1.13942352484612,1.14814253405823,1.16182463845033,1,2,10,0,0.15,3
0.826568537729327,0.82787370846595,0.827657622461729,1,2,10,0,0.15,4
0.903397343862027,0.900511745976434,0.910088058295349,1,2,10,0,0.15,5
0.926121960087592,0.934141614380437,0.927286814776566,1,2,10,0,0.15,6
1.08180659689887,1.08602649959545,1.07853402641012,1,2,10,0,0.15,7
1.26192106378254,1.26314353307914,1.26116439992416,1,2,10,0,0.15,8
1.12492598698651,1.12284452375271,1.12318905306834,1,2,10,0,0.15,9
1.00732328827609,1.000955833117,1.00755307252234,1,2,10,0,0.15,10
1.18705275553794,1.18052270296954,1.18653767267627,1,2,10,0,0.15,11
0.906315869273019,0.898341638034682,0.908370376845832,1,2,10,0,0.15,12
1.05290489805121,1.05909570757692,1.05222417422563,1,2,10,0,0.15,13
0.978180583838821,0.973004812089902,0.977915280351245,1,2,10,0,0.15,14
1.28441352785564,1.2824607589255,1.28443450595066,1,2,10,0,0.15,15
1.48931954360045,1.48799196011106,1.48705075239454,1,2,10,0,0.15,16
1.01108637724808,1.00875762700803,1.01139449328321,1,2,10,0,0.15,17
0.832138324193063,0.828989269441032,0.839672537390831,1,2,10,0,0.15,18
1.00850887337971,0.995421194258861,1.00485217376665,1,2,10,0,0.15,19
1.26927988470518,1.27885952863233,1.26843335081559,1,2,10,0,0.15,20
1.02971993180629,1.02716233045816,1.03279440313209,1,2,10,0,0.15,21
0.828891728751088,0.831762171087843,0.831027263735361,1,2,10,0,0.15,22
1.00563572901283,1.00491364790502,1.0082903756362,1,2,10,0,0.15,23
1.08980729366621,1.08184454319829,1.08913196892804,1,2,10,0,0.15,24
1.17366257668559,1.17145410238093,1.17774006439677,1,2,10,0,0.15,25
1.05102736028708,1.0527421965602,1.04935999878033,1,2,10,0,0.15,26
0.873842625082495,0.851458092179803,0.874673908709082,1,2,10,0,0.15,27
0.915452582602376,0.907016310512443,0.915562138015525,1,2,10,0,0.15,28
0.877713967520132,0.875101506184813,0.883306050565947,1,2,10,0,0.15,29
0.838077762701539,0.8454267746084,0.840663999361851,1,2,10,0,0.15,30
0.93124755559018,0.939526953327923,0.927925627202631,1,2,10,0,0.15,31
0.881366791110272,0.877671946216874,0.882158012271726,1,2,10,0,0.15,32
0.971737400033619,0.94925977475019,0.976046608164534,1,2,10,0,0.15,33
0.910466405862885,0.907120372628775,0.904420618933423,1,2,10,0,0.15,34
0.646104815336782,0.649310443231174,0.644744638096789,1,2,10,0,0.15,35
0.931091362995023,0.924896534222754,0.933283693703228,1,2,10,0,0.15,36
0.924121618744324,0.921429934802121,0.930684119232504,1,2,10,0,0.15,37
1.03635359026172,1.03106643869515,1.03801250994288,1,2,10,0,0.15,38
0.824487972077083,0.816869703354919,0.827748413130371,1,2,10,0,0.15,39
0.977033540518286,0.976651033830202,0.976593949399801,1,2,10,0,0.15,40
0.946565054484228,0.955855714879123,0.946021350900522,1,2,10,0,0.15,41
0.876824772351167,0.878632891922347,0.877403851887707,1,2,10,0,0.15,42
1.07792118158151,1.07970213873094,1.07779772440755,1,2,10,0,0.15,43
1.08711994780967,1.08818776747089,1.08446554696975,1,2,10,0,0.15,44
1.33693906537289,1.33724434164186,1.31767032903977,1,2,10,0,0.15,45
0.902070628888185,0.896184102730414,0.90497318845822,1,2,10,0,0.15,46
1.12396468390902,1.11776632590994,1.12052311604286,1,2,10,0,0.15,47
1.15686617523566,1.16095063197697,1.15689229510965,1,2,10,0,0.15,48
1.08208330776663,1.08671178290124,1.08222708336612,1,2,10,0,0.15,49
0.851781928588211,0.851514377475989,0.847124473146875,1,2,10,0,0.15,50
1.13974322273934,1.13303037432517,1.1358814274102,1,2,10,0,0.15,51
0.972124515942814,0.962282810670687,0.971530873708011,1,2,10,0,0.15,52
1.03017310659232,1.03993283264347,1.03453909738313,1,2,10,0,0.15,53
1.01356970451437,0.99899676604588,1.01571910886788,1,2,10,0,0.15,54
0.900308270999083,0.887123441822468,0.900732167697661,1,2,10,0,0.15,55
1.03036826128851,1.03363955249092,1.03611963534074,1,2,10,0,0.15,56
1.21090734172344,1.20872867278269,1.21138430950528,1,2,10,0,0.15,57
1.18703509084144,1.19560474101838,1.18710042664709,1,2,10,0,0.15,58
0.73379244356346,0.723591276250953,0.73375188216494,1,2,10,0,0.15,59
1.11532991751504,1.12322854400582,1.11334157422911,1,2,10,0,0.15,60
0.660903367340741,0.653502923635325,0.666817212872919,1,2,10,0,0.15,61
0.915868818188352,0.916465528559299,0.916201589159236,1,2,10,0,0.15,62
1.08308687113431,1.07272121765543,1.07570831080988,1,2,10,0,0.15,63
0.992608919311895,0.999325384503434,0.994511838464302,1,2,10,0,0.15,64
1.1574610830758,1.1476418581957,1.15850368898186,1,2,10,0,0.15,65
1.10398095837003,1.11889323275388,1.10280289620171,1,2,10,0,0.15,66
0.938924225619993,0.940889052905834,0.938560716043027,1,2,10,0,0.15,67
1.09722137906826,1.08544598615654,1.10133274090193,1,2,10,0,0.15,68
0.937600795625667,0.927843914953645,0.937681628924358,1,2,10,0,0.15,69
0.951181703675725,0.933016430402999,0.951827255933332,1,2,10,0,0.15,70
1.12556522035134,1.13404429067079,1.12718155513827,1,2,10,0,0.15,71
1.32079584171196,1.31185165066781,1.32145013416596,1,2,10,0,0.15,72
1.10835142540159,1.11829101935732,1.10698275488971,1,2,10,0,0.15,73
0.90288506950905,0.897940051636527,0.90250110630237,1,2,10,0,0.15,74
0.66581728785375,0.661588670277518,0.665617152261642,1,2,10,0,0.15,75
1.24374665544426,1.23675408813135,1.24548455397123,1,2,10,0,0.15,76
0.575937159206562,0.571130929363772,0.578878186818312,1,2,10,0,0.15,77
0.915852974118701,0.91051470211358,0.914138388123859,1,2,10,0,0.15,78
1.17732139731029,1.17101174808669,1.17726767234276,1,2,10,0,0.15,79
0.869367815968174,0.875177148894408,0.871260118108792,1,2,10,0,0.15,80
0.855910341645534,0.862088934957258,0.855442823547518,1,2,10,0,0.15,81
0.926324058088725,0.938564706612606,0.92734421870575,1,2,10,0,0.15,82
0.95479584443378,0.948553814114481,0.960836742731071,1,2,10,0,0.15,83
