fips,state_fips,pct_male,pct_white,pct_black,pct_hispanic,pct_2024,pct_2534,pct_3544,pct_4554,pct_5564,poverty_rate,med_income,log_median_income,pop_density,log_pop_density,uninsured_rate,avg_mortality_pre,dem_governor_2010,obama_share_2008,obama_share_2012
13149,13,0.49683976768021865,0.8548001366586949,0.09591732148957978,0.02066962760505637,0.10675793766385086,0.17914360617535682,0.22633265365569472,0.27585202446839496,0.21191377803670255,0.2432128652948297,39909,10.594357141352017,39.55004560348614,3.677566847272066,0.244,534.3155405141334,0,0.24662721893491124,0.22722914669223393
13219,13,0.4926293622141998,0.8574308062575211,0.04912755716004814,0.04509626955475331,0.08581318454226079,0.16015705724323206,0.2542880760487704,0.27397189501963215,0.22576978714610457,0.09299436397794072,75004,11.22529672442961,180.36789842096695,5.194998645125438,0.185,238.3946364978232,0,0.28163670324538875,0.24813380479317507
13095,13,0.4646996391424326,0.28343239227340267,0.6707386966673742,0.02369985141158989,0.1530050661515472,0.22921602215985712,0.19790793454094835,0.2157305827896636,0.20414039435798376,0.31184809066978003,31671,10.363156714657803,286.65394947807806,5.658275737309634,0.265,507.05756716436457,0,0.6727848427122484,0.6934518315356417
13111,13,0.490048276446176,0.9582027610739392,0.00309138646565596,0.01888710087236385,0.07855231866825207,0.15613852556480382,0.19151307966706305,0.2662009512485137,0.3075951248513674,0.2303736715803908,34239,10.44112062422171,61.061793583521016,4.1118863609912895,0.29100000000000004,530.2136685543896,0,0.2466931216931217,0.20245582509733456
13151,13,0.47960978730209497,0.5144003605542067,0.3676780599857523,0.05995667534129072,0.0969994384628531,0.19891436151598751,0.27427427427427425,0.25764789179423325,0.17216403395265184,0.1115251803480461,60781,11.01503251911596,640.5827515234674,6.462378311310636,0.214,345.589041294926,0,0.45933876616531977,0.478900829521329
13153,13,0.48695925421598407,0.5979819140393142,0.28824412555427537,0.06238608987116371,0.11884400565482398,0.23787341537463208,0.2203990822498783,0.24568356161208835,0.17719993510857726,0.1521081884801926,54893,10.913141114814492,381.3298681102729,5.943664796106935,0.22,335.2397429654178,0,0.39502243836155265,0.3910362408708833
13175,13,0.47748065473103335,0.5967470904300562,0.3589818061116528,0.02369147148517727,0.10576224385990408,0.2108705130068304,0.2255122801918326,0.2397180642348496,0.21813689870658337,0.2470808430993045,34793,10.45717149610402,59.709202077057235,4.089486147164591,0.238,573.6526447131934,0,0.3896774840748357,0.3832381146704754
13183,13,0.48537782139352303,0.5920837422309454,0.262348707883546,0.12070657507360157,0.15633187772925763,0.23919213973799128,0.25,0.2029475982532751,0.15152838427947601,0.19230769230769232,42651,10.660805999303808,38.18452983189813,3.6424304553641407,0.317,352.1060591812328,0,0.37333333333333335,0.3792740662809048
13255,13,0.482526440767993,0.6048491665494993,0.32905281904672634,0.03994625923669369,0.1103897838689856,0.22892789399161123,0.2167989099943897,0.23624802970799605,0.20763538243701743,0.21464027746841888,41534,10.634267647902924,325.8071247881345,5.786305564523473,0.249,564.491173922783,0,0.401544248663631,0.39453125
13257,13,0.4725202624469317,0.8374758780393671,0.12674642994982632,0.01779235816287147,0.1215311004784689,0.17682843472317156,0.20745044429254955,0.24880382775119617,0.24538619275461385,0.1979493365500603,37898,10.54265361922956,144.64274748647637,4.974266891806906,0.231,645.7260485090902,0,0.25720262432252544,0.22436302379448303
13271,13,0.5760478311268379,0.509486913550119,0.3584894149228235,0.128790189738271,0.0893939393939394,0.23825757575757575,0.25350378787878786,0.21912878787878787,0.19971590909090908,0.30499443295689516,26634,10.18994387406209,37.48202047550554,3.623861364015032,0.256,421.9061484178764,0,0.4256973022405121,0.41628228782287824
13293,13,0.47377219704287094,0.6817742774351735,0.2789583178542239,0.02307006464076082,0.10775447373484703,0.17349753062664358,0.22192290423962543,0.2590597139375281,0.2377653774613559,0.2050980540909608,35329,10.472459435395576,83.22486295630988,4.421546136794787,0.234,639.3897115055498,0,0.3555730671569915,0.3515049276391725
13303,13,0.5088647412067486,0.4412353445810695,0.5264512439233628,0.02030311695739205,0.10772308923569428,0.2087234893957583,0.20384153661464585,0.2657062825130052,0.21400560224089635,0.250077311617359,33652,10.423827768670703,30.926285131446292,3.431606473807874,0.244,431.0421032515046,0,0.519801421640528,0.5351952770208901
13225,13,0.48589934864087914,0.4421600378443288,0.461446090025836,0.06997561951894037,0.17001003009027085,0.1945837512537613,0.19195085255767305,0.23990722166499495,0.2035481444332999,0.2460976686328799,39844,10.592727108265056,182.8811382405984,5.208836424002407,0.27,569.1326151519849,0,0.5308553515450067,0.5338659256686349
13229,13,0.4913710450623202,0.8437200383509108,0.08975178438265687,0.04868435069777351,0.11450523002869573,0.19929649171526428,0.2340090715541979,0.23687864482088308,0.21531056188095896,0.20529408593455173,39067,10.573033399843746,59.3186600693852,4.082923928838371,0.27899999999999997,623.4473050062004,0,0.18450890884994847,0.16418346479696172
13231,13,0.48913348683102154,0.8639299152018869,0.11113607008479812,0.01213006121188296,0.09291521486643438,0.18012001548586914,0.25425861401471156,0.26355013550135503,0.2091560201316299,0.11195315191181536,53865,10.894236195328292,82.4070046185315,4.411670440808943,0.228,435.9489012504224,0,0.1920029257588687,0.16722160562338145
13251,13,0.49014181943964025,0.5445174680041508,0.4240055344171567,0.0137668626772743,0.10850368936736422,0.19208902866819885,0.20079835490504416,0.24882061207209383,0.2497883149872989,0.2695503942041338,34848,10.458751025732688,22.40734396629365,3.109388760766188,0.251,530.9223427601288,0,0.4665946613176979,0.4547540983606557
