"est_sdid_eq","est_sdid_wt","est_did_eq","est_did_wt","est_plac_wt","true_att_equal","true_att_weighted","config","gamma_trend","N1","gamma","hhi","sim"
0.842402430984494,1.63377737798538,0.8561341303263,1.77075682941392,0.416224446037552,1,1.69117149591364,1,0,20,0.5,0.15,109
0.995873922707302,1.54999663348362,0.92476849730874,1.33867562086894,0.0815773018818418,1,1.61718665319836,1,0,20,0.5,0.15,110
0.89514255687848,3.11226019539361,1.01939797149694,3.22972339803488,0.0585863645590777,1,3.07751475369657,1,0,20,0.5,0.15,111
1.05992324128198,1.85316935133105,0.816314070203382,1.87590795464481,-0.146485318266334,1,1.86213685332874,1,0,20,0.5,0.15,112
1.05192675794909,2.68074910734129,1.38612335935154,3.1331085431123,-0.191700499519017,1,2.56466275200146,1,0,20,0.5,0.15,113
1.10105905369822,1.6134110676842,0.98308509758755,1.40885419529208,-0.191526006360663,1,1.54128463358022,1,0,20,0.5,0.15,114
0.771727463359166,2.37876774969555,0.614030089451943,1.99126824560722,-0.109323350458702,1,2.5678933094116,1,0,20,0.5,0.15,115
0.944132195984777,1.26301966949795,0.910200730569729,1.22395003286549,0.0609949730313118,1,1.30374318496677,1,0,20,0.5,0.15,116
1.06208403533923,4.29059902953348,1.04375867660248,4.35634495588924,0.0444441644472536,1,3.92482665970983,1,0,20,0.5,0.15,117
0.946756611299973,1.57551066091493,0.913589138568218,1.27207960504105,-0.0719406641760268,1,1.52785604557416,1,0,20,0.5,0.15,118
0.975369255148476,2.19625152667641,0.813255705726008,2.01693867993719,-0.00369587376847785,1,2.24142259074533,1,0,20,0.5,0.15,119
1.08665176776186,1.61492562272551,0.752145191586713,1.10134396254131,-0.00598804011140601,1,1.39973102745449,1,0,20,0.5,0.15,120
1.11220777852075,3.37264382631513,1.05286455934265,3.55437719084618,0.27340076977687,1,3.32032130109803,1,0,20,0.5,0.15,121
1.02536630217461,1.46152085327812,1.02819293052883,1.40914674401198,-0.143018946377191,1,1.41626340134095,1,0,20,0.5,0.15,122
1.17407820828801,1.44517185659527,1.10503903372979,1.41098595973402,-0.378101106448005,1,1.29511490634238,1,0,20,0.5,0.15,123
1.04901980444059,1.51212734708407,0.982497557063177,1.25354959266959,0.0376107519964684,1,1.40670891468612,1,0,20,0.5,0.15,124
1.00900411471546,3.48196541852217,1.1684209475536,3.94939498002007,0.338171712262828,1,3.39950093833019,1,0,20,0.5,0.15,125
1.0188364236838,1.72431230081553,1.15032196609876,1.52132562623264,0.0710869687322867,1,1.68295268181144,1,0,20,0.5,0.15,126
0.972433736372595,1.74323799843715,0.868325911529381,1.64975142071965,0.144943244982792,1,1.71037557853723,1,0,20,0.5,0.15,127
1.08935134179507,1.97291991927232,1.06873733450329,1.95175612448312,0.124443422528743,1,1.90674292316978,1,0,20,0.5,0.15,128
0.931941133400307,2.30472370296475,0.947507903258032,2.07863414170358,0.156557429121243,1,2.44672351466432,1,0,20,0.5,0.15,129
1.2037666460745,1.89979785068656,1.20268576581725,1.85096899664782,0.0628798536694655,1,1.7287988016149,1,0,20,0.5,0.15,130
0.83383519435003,1.54726502510326,0.803651587761663,1.40174679679335,-0.106687731423008,1,1.61928237945454,1,0,20,0.5,0.15,131
1.06077204028472,1.77444348175957,1.04664522341376,1.77312198277133,0.00637673528605226,1,1.81042252233645,1,0,20,0.5,0.15,132
1.09047901474296,1.6604583273373,1.00158355426134,1.58673969992667,-0.0483947135919305,1,1.44862907754728,1,0,20,0.5,0.15,133
0.923042890340975,3.105528325127,1.10812702765053,3.78716537680554,0.370621039968565,1,3.19144177837579,1,0,20,0.5,0.15,134
0.903121855096579,1.42340692618944,0.721809517106229,1.25845650709709,0.11417269666705,1,1.55585122676398,1,0,20,0.5,0.15,135
1.02447456266869,1.54864938531618,1.03837222830915,1.54826713951794,0.126193865017197,1,1.41405757123225,1,0,20,0.5,0.15,136
0.90605615932605,1.42261629186424,1.16651259112316,1.77541407152479,0.0772409245822124,1,1.44606584199478,1,0,20,0.5,0.15,137
0.960965909170077,1.90529549406908,1.07841271203191,1.72251790974953,-0.0247486725682693,1,1.92209348440854,1,0,20,0.5,0.15,138
0.880517554427424,1.18169164188546,0.771608142142159,0.933315412185642,-0.127634709444853,1,1.31316848951156,1,0,20,0.5,0.15,139
0.873617072008647,1.34229373526227,1.26122338626503,1.6958473910795,-0.116348698171149,1,1.55950394826902,1,0,20,0.5,0.15,140
1.06462804393811,2.03483536278995,0.940235347254631,1.85987498695723,0.159803357995615,1,2.02295687361119,1,0,20,0.5,0.15,141
1.1849611008997,3.03047549113752,1.2333632144512,3.53965117764058,-0.152196976243342,1,2.72875347578994,1,0,20,0.5,0.15,142
0.944933753443373,5.27125119342046,1.00017354519335,5.25822561334732,0.225617580951131,1,5.13802837372043,1,0,20,0.5,0.15,143
0.977060852481541,2.07405321890647,0.82071855981422,1.64560293735321,0.189342756940175,1,2.07396357867754,1,0,20,0.5,0.15,144
0.911055338848828,1.34706841248051,0.799921161674595,1.11386938576332,0.0785656943094798,1,1.58749969961487,1,0,20,0.5,0.15,145
1.04218057187317,1.71666167667402,0.994494596973504,1.50660356818421,0.160818275496334,1,1.60758705389314,1,0,20,0.5,0.15,146
0.966408620398039,3.08593759334984,1.02960056398759,3.31248052681687,-0.0826163867459576,1,3.21855809882152,1,0,20,0.5,0.15,147
1.0526089863691,1.65750301259362,1.18799652864262,1.69611327952174,0.0652382878657746,1,1.5230313498654,1,0,20,0.5,0.15,148
1.08100149837992,1.53324437229005,0.883891097527209,1.38377008692702,0.0924222770868235,1,1.40834424672597,1,0,20,0.5,0.15,149
0.910820127033502,2.25737064150412,1.00712887553782,2.34166758895471,0.10356652055156,1,2.1811794082686,1,0,20,0.5,0.15,150
0.965561441106425,3.02341599274594,0.993064686991041,3.07633206094712,-0.0261860202137896,1,3.10663322406524,1,0,20,0.5,0.15,151
1.05007337824504,1.5246097937561,1.12063163925593,1.34248574590531,-0.229195063988707,1,1.59526088039805,1,0,20,0.5,0.15,152
1.10288756849447,1.99862696525056,1.10161990643771,1.97235054117292,0.126780231826602,1,1.85464755091041,1,0,20,0.5,0.15,153
0.82836313304539,1.5054887576449,1.04023851695153,1.85459540401353,0.220045972776929,1,1.64151783035264,1,0,20,0.5,0.15,154
0.963996064930806,1.32310699143682,1.00322118955011,1.35873384388027,0.00531157505686311,1,1.39364454452512,1,0,20,0.5,0.15,155
0.994443306215165,1.97487831011422,1.02118769545974,2.1672199956218,-0.102713991258127,1,1.99406079167791,1,0,20,0.5,0.15,156
1.11250283799907,1.78000881389061,1.26169946674886,2.0708936580507,0.0463459910399188,1,1.70221523781104,1,0,20,0.5,0.15,157
