"est_unwt","est_wt","se_boot_unwt","se_jk_unwt","se_plac_unwt","se_boot_wt","se_jk_wt","se_plac_wt","true_att_equal","true_att_weighted","config","N1","gamma","hhi","sim"
1.50634812388448,1.51125260453148,0.156524809328216,0.161472911530005,0.157535884480284,0.160535462090384,0.234848182464247,0.148354834272673,1,1,1,5,0,0.3,80
0.639066833554663,0.425886562665091,0.173304498685365,0.193026133453859,0.146135920752833,0.223176629318534,0.146825517960988,0.172424994251126,1,1,1,5,0,0.3,81
0.932213491262858,0.748908162155627,0.181115765587047,0.202615575835204,0.153801191638168,0.159039025096638,0.124279800635166,0.194471166645674,1,1,1,5,0,0.3,82
1.14708115413003,1.40509938810609,0.321744410701162,0.290672556767876,0.164173582362813,0.314218592195797,0.463349136503542,0.186728331885914,1,1,1,5,0,0.3,83
1.07120520744113,1.05005347328497,0.152698370133947,0.151022039993028,0.166414375695647,0.181927923254932,0.151360568156382,0.182489013141085,1,1,1,5,0,0.3,84
0.782957325151775,0.712250470975565,0.115576439391592,0.117122673319161,0.158250937398042,0.144393275535735,0.136433384053134,0.149178320015231,1,1,1,5,0,0.3,85
0.807170218231435,0.690946396365223,0.14017317167983,0.160051707745315,0.193578556697664,0.161981959875843,0.166380962512552,0.155317264876422,1,1,1,5,0,0.3,86
0.950971351614144,0.936156423964063,0.166103033093265,0.186965343139107,0.149220676926498,0.167482142420406,0.203546291479783,0.157923709019172,1,1,1,5,0,0.3,87
1.05182210897964,1.33461427627668,0.289036304810832,0.281813071779106,0.15380904306415,0.354069211360579,0.520628101826369,0.153193429509395,1,1,1,5,0,0.3,88
1.04928518268006,0.896611291187155,0.188296344673313,0.191577222039672,0.167295523724198,0.200494872786648,0.196704504533603,0.168250660121196,1,1,1,5,0,0.3,89
1.13966675916597,1.0686957381796,0.194230494868402,0.213668231918129,0.175184667935007,0.172243208800885,0.211884894952553,0.199583437698048,1,1,1,5,0,0.3,90
0.767483164305515,0.717286643469581,0.130175378912807,0.120458174828683,0.169910415192134,0.0967907937395979,0.0752584134371745,0.167310562474313,1,1,1,5,0,0.3,91
0.921231566927846,0.836697277279402,0.146161018695761,0.17032379732072,0.177341069174348,0.169933518348435,0.292870261671152,0.155924024123325,1,1,1,5,0,0.3,92
0.920862862236295,1.12104545076953,0.172555518423395,0.211659024064807,0.13743988112561,0.180403394953869,0.176572760899796,0.179192711678006,1,1,1,5,0,0.3,93
1.0801735055368,1.08822536668259,0.129831465348598,0.135766065678872,0.153857308054178,0.105016907215977,0.129269216087525,0.162123560605254,1,1,1,5,0,0.3,94
0.479514788664878,0.597519181173205,0.141562261051356,0.130939959233029,0.151011695765639,0.139080597399553,0.0955811500337945,0.136756931618528,1,1,1,5,0,0.3,95
0.918405685892589,0.738345008898831,0.186273556795002,0.162718913537979,0.172595835367877,0.224607421649679,0.369158734949348,0.176886039374468,1,1,1,5,0,0.3,96
0.793559844374189,0.834067658041118,0.13885191332579,0.112814612496239,0.149495631360247,0.173127075223472,0.163776067872959,0.145045683114009,1,1,1,5,0,0.3,97
1.19162652369439,1.37294978358697,0.178918505830089,0.150882136507421,0.166118739681525,0.165742853346366,0.224487366401929,0.179908372037044,1,1,1,5,0,0.3,98
0.815220252019701,0.868183976027397,0.104904056353907,0.107485444381075,0.161908480898708,0.118046418464136,0.158740279835036,0.15524816447699,1,1,1,5,0,0.3,99
0.737202020732563,0.735021079992016,0.1701245229266,0.168250944715431,0.16484658798895,0.213385992598356,0.174217290408048,0.170125861073432,1,1,1,5,0,0.3,100
1.15237253467298,1.0904885324504,0.0973522814503191,0.0891110471573554,0.122633489761775,0.100310437507647,0.0828527906808726,0.107223732774176,1,1,2,10,0,0.15,1
0.885040736299901,0.785190130990849,0.105490323625269,0.129330515456827,0.134294152711685,0.112711399339819,0.131791876180418,0.129640562100378,1,1,2,10,0,0.15,2
1.04266035631147,0.981339342740778,0.152608688236107,0.100096092262659,0.0973006288080099,0.104596470325427,0.129818571595392,0.101390258928049,1,1,2,10,0,0.15,3
