fips,pct_urban
13063,0.9911226409275934
13065,0.3957046190055899
13067,0.9975380698118528
13081,0.5297154315457144
13077,0.6706724160952583
13079,0
13071,0.41050156050815423
13073,0.8377225863139142
13075,0.4058796188705554
13093,0.46333288644590426
13083,0.27872302050141284
13085,0.19690998656515898
13087,0.4352417211407226
13089,0.9973695354628533
13091,0.2777115066984768
13109,0.3871818181818182
13095,0.8604028974779252
13097,0.8424280416606874
13099,0.3404796511627907
13101,0
13103,0.3294736842105263
13105,0.2938113656649807
13107,0.33117975042039116
6077,0.9152714261950136
13111,0
13113,0.8182176471140221
13115,0.6317783984135719
13117,0.9007811476203771
13119,0.11071363883354465
6073,0.9670295055782727
6075,1
6093,0.3417371937639198
6079,0.834036130056335
6081,0.981089872517402
6083,0.9498248386982625
6085,0.9891633672758051
6087,0.8796068327857857
6089,0.7071373354474306
6091,0.002777777777777778
6115,0.7377728501143372
6095,0.9628154757296586
6097,0.8764647287126094
6099,0.9201929039193085
6101,0.8520219132968112
6103,0.4851173124497739
6105,0
6111,0.9687544788283506
6113,0.9307041608372459
6107,0.8452006992643251
6109,0.5103404678045697
8011,0.620403138944453
8001,0.9637955358093129
8005,0.9842465861193036
8007,0.4062396557431314
8009,0
8003,0.6313370022661056
8021,0
8013,0.9108691740758469
8014,0.9941670096083308
8015,0.6258633275310237
8017,0
8019,0
8037,0.8001609287890109
5123,0.4844645764031425
5147,0
5115,0.45506363960229296
5119,0.8772325394254183
1003,0.5772090088607248
1005,0.3221036529846669
1015,0.6630317444253281
5111,0.28861408290281904
5113,0.2661407414577485
5117,0
5121,0.32578329344983026
5125,0.638398775182509
5127,0.2964479658150094
5129,0
29181,0
29183,0.9416952161671082
29203,0
29186,0.23857812069440618
29187,0.6023653972674
29189,0.9886200966210656
29195,0.5419341035515618
29197,0
29199,0
29201,0.5844709244469394
29215,0.007882190095355275
29205,0
29207,0.30208889482114254
29209,0.1131296192783057
29211,0
29213,0.5613933236574746
29217,0.4174110307670495
29219,0.3696060037523452
29221,0.19523715022821989
29223,0
29225,0.26070382851776147
29227,0
29229,0.23374966781823014
29510,0.999996868090224
30005,0
30003,0.28091721725612123
30001,0.4984858317110102
30007,0
30021,0.7242917689047513
30011,0
30009,0
30013,0.8017878441354039
30015,0
30023,0.6635835663583567
30025,0
30027,0.5256343863283273
30017,0.8209248653731088
30019,0
30039,0
30029,0.4851530881576632
30031,0.6645738607799985
30033,0
30035,0.5598925292932309
30037,0
36037,0.40113850097371795
36039,0.26858454724609415
36051,0.4534736133836955
30041,0.5999627236580517
30043,0
30045,0
30047,0.16569261810338828
36043,0.4819045552472915
36041,0
36045,0.5195089005325694
36047,0.999985227771789
36049,0.1315021966256876
36063,0.7755937339757656
36053,0.4105416519157975
36055,0.9355002525713917
36057,0.590613114558235
36059,0.9980776868339092
36061,1
36079,0.7945040617791596
36065,0.6701606791610965
36067,0.8741247810614399
36069,0.5253171007402878
36071,0.7765930909061648
36073,0.3912039736025931
36077,0.2943349555887502
36075,0.38245338181460825
36091,0.7003829568274236
36081,1
36083,0.6948798524735148
36085,1
36087,0.9928261364766576
36089,0.3800828985921532
36107,0.3434132029339853
36093,0.9184369890193697
36095,0.17154722281596385
36097,0.18846426429700702
36099,0.4134350798558906
36101,0.3962925548035155
36103,0.9739886831620183
36105,0.2583465511238346
36115,0.321010503669957
36109,0.5665688629829467
36111,0.5395987791312543
36113,0.6607058608671831
36117,0.3930277694834279
36119,0.967265225531628
36121,0.35917447515122763
36123,0.28775445794540006
37007,0.21489535401514026
37011,0.1121537337753554
37003,0.2722189365019625
37015,0.16755943990226482
37013,0.3439979899076614
37005,0
37001,0.7144199403166789
37009,0.15135075693706243
37017,0.08766695083830633
18061,0.1415252514988314
18073,0.3196128801003644
18059,0.6955372703637039
37019,0.5703940203479443
37021,0.7592040886546547
37023,0.5734776487152411
18063,0.8215307188823497
18065,0.5714487889693097
18067,0.7846456883217324
18069,0.49043745286068313
18071,0.5626769869737588
18089,0.9603189483976976
18075,0.4434668046863972
18077,0.5490317009991366
18079,0.3980368098159509
18087,0.08384507649213531
18085,0.5340236303937537
18081,0.8610351296776318
18083,0.6378511966701352
12123,0.30717766947275144
12125,0.32552301255230126
12127,0.900566728603114
13001,0.28558894494406667
13025,0.00554016620498615
13003,0
12131,0.3687480696909689
12133,0.15448264781491003
29071,0.4440152918456627
29077,0.8600231126487241
29061,0
29057,0
29059,0.18066400429158969
29063,0.37596959354638537
29069,0.4954464369542766
29065,0.31430031295905986
29073,0.19130206280383655
29075,0
29067,0.2087839812920199
29099,0.6980382475438092
29079,0.5453659487379398
29081,0.2960812772133527
29083,0.504534841954023
29091,0.2782673267326733
29093,0.25145813734713074
29041,0
29085,0
29087,0
29089,0.3594242902208202
29095,0.9616306563149885
29097,0.7630830295390276
29111,0
29101,0.4955604144880692
29103,0
29105,0.39487222737623345
29107,0.4305143644588239
29109,0.41313350934410104
29123,0.34492066088663503
29113,0.2517026214663471
29115,0.3354752762322702
29117,0.6339585389930898
29119,8.664385045271411e-5
29121,0.32211229602980856
29139,0.21485779666557697
29131,0.20219815742686278
29129,0
29133,0.6730045967404931
29125,0
29127,0.7523366109586185
29135,0.47299288780675336
29137,0
29151,0
29141,0
29143,0.43136737708377293
