fips,effect,pop
53001,-7.28838270610575,9842
53003,-28.5943155379543,12535
53005,-11.07086670356992,106583
53007,-44.26062895209574,41587
53009,-22.074962239405608,39282
53011,-27.41027220571607,261194
53013,83.48303579664382,2155
53015,11.957677876009903,58027
53017,5.161541576158612,21890
53019,-34.40292562068248,4350
53021,-53.33156280978051,48386
53023,-105.09479876170286,1230
53025,-14.571433795127987,49850
53027,27.6549737984974,41680
53029,8.089064392325724,45030
53031,-16.89048643489771,16312
53033,-37.051725470128645,1323312
53035,-15.082433864026939,155143
53037,-33.26902071418482,26123
53039,-11.829300456178615,11814
53041,-12.327802468603505,42452
53043,-79.92747690576418,5494
53045,-21.825999883995046,34989
53047,31.633300243837105,22687
53049,19.165526969973754,10966
53051,-8.798986825042427,7096
53053,-22.510881031638476,500962
53055,-28.407370813072248,8908
53057,-1.6627867321394376,67572
53059,-26.913245409172774,6796
53061,-29.809297322740292,467543
53063,-5.134789980238679,289031
53065,-24.409843871473434,23969
53067,-23.543117827136996,159495
53069,-78.7588851739753,2042
53071,-11.825820998590444,34397
53073,-26.77789791164747,126025
53075,-9.624808006647186,30123
53077,-3.291920783522542,135142
54001,23.783376132668266,9696
54003,-0.45636703015804514,66017
54005,47.967662690647785,14379
54007,79.46158853255,8488
54009,-23.367734391455357,13780
54011,134.83337534587542,58426
54013,-57.04189955414161,4370
54015,26.325190796039408,5233
54017,-63.591404203552834,5171
54019,51.20662396167904,26884
54021,64.0755862726516,5850
54023,-5.628689350107592,6704
54025,-6.697796630024939,20640
54027,-14.32782305220465,13688
54029,63.391385852042774,17706
54031,22.931464364160476,8129
54033,-34.11642396763172,40671
54035,54.49874763575805,16775
54037,27.287323172139594,33309
54039,73.39251144175827,114325
54041,51.16595728064061,9615
54043,39.849918032944544,12712
54045,30.679461148338873,21932
54047,-55.78451791508019,12601
54049,15.771747137072381,33751
54051,-0.8127288436626401,19120
54053,38.280555966373925,15827
54055,-15.991555791301664,35900
54057,31.917553581045887,15874
54059,72.0509820256363,15879
54061,-10.445545504217279,68893
54063,-26.035078437878028,7517
54065,48.94927501600551,10169
54067,-19.45869393189247,15246
54069,-18.01679406008352,25464
54071,-39.59003956407289,4174
54073,8.676623683245886,4572
54075,68.25082453079371,5136
54077,-22.954914907999072,20886
54079,24.047073190169982,33398
54081,4.754780240632016,46920
54083,-18.003057615799122,17413
54085,-14.710962544795414,5840
54087,54.88155313401046,8462
54089,117.37740800756046,8209
54091,-20.438441031410697,10229
54093,-40.188906910724214,4058
54095,10.660612293508706,5223
54097,8.051957005896046,14350
54099,99.51422686540448,24275
54101,-103.97412853349704,5139
54103,-6.900915334194792,9145
54105,93.52599367917449,3483
54107,54.89842786398884,50539
54109,-20.955042099027423,13801
6001,-52.5600322493535,1003843
6003,540.0874764435076,668
6005,-48.96484214047409,21345
6007,-10.869528301732437,131741
6009,-48.743536452168925,24768
6011,-47.88034110691507,11972
6013,-42.0263776405485,655670
6015,30.975999918834695,17200
6017,-28.83366535873577,107527
6019,-21.866264755163414,544652
6021,9.956469178697873,15556
6023,-6.917135529143449,83742
6025,1.1849601879361273,99859
6027,33.845285051307485,10390
6029,-4.624955891802983,498496
6031,-42.79557675100099,91692
6033,46.560000072342206,36834
6035,-38.36575653273498,21876
6037,-29.055024832058393,6221536
6039,-31.555642429960443,86110
6041,-52.29178330053074,151216
6043,-1.2068804766179557,10202
6045,-31.791752949204188,50474
6047,-18.510297748989828,147121
6049,-8.570848879520454,5018
6051,21.789465630121242,9336
6053,-20.079089647492367,252480
6055,-40.19119943019621,82259
6057,-24.05841656256368,56534
6059,-27.212016715612094,1904565
6061,-39.93963120078928,209782
6063,-12.736888873534397,10626
6065,-23.12649603357218,1311894
6067,-26.028368012884698,883842
6069,-21.907728871132292,33857
6071,-18.377485703334003,1236030
6073,-40.38706269796617,1995560
6075,-57.634992839581855,591988
6077,-17.598496173867147,404074
6079,-28.82838251478313,166182
6081,-59.55354477952463,462862
6083,-31.42583728655191,257863
6085,-38.154768368551856,1158447
6087,-54.23976178053559,166751
6089,-9.626647899816433,102485
6091,-103.83353388501841,1724
6093,48.05315062370248,24318
6095,-30.07928561333948,260000
6097,-39.20430077054837,299415
6099,-3.483171329064774,303378
6101,0.8187248549411805,54255
6103,-17.635095152773296,35329
6105,-64.49531043895463,7774
6107,-22.018327455459215,249747
6109,9.525319131902236,31451
6111,-36.41733247253697,499710
6113,-33.33452083995286,126832
6115,24.78578694651222,42607
8001,-36.091959112262174,283449
8003,-8.658445001234618,9430
8005,-34.65569297885796,373632
8007,-57.490247619390445,7061
8009,-267.1802319959819,1900
8011,61.72522742889693,3710
8013,-30.278178735652148,196683
8014,-27.15187085026193,36332
8015,12.055050774554715,11148
8017,30.26614862659116,1043
8019,-57.72843346220138,5997
8021,-31.97449755718339,4393
8023,62.52880166013648,1888
8025,-32.28563360938662,3845
8027,211.30764384116293,2396
8029,16.708894649156818,16474
8031,-65.64728136732951,429681
8033,-89.07789132157376,1114
8035,-35.33475110289089,181863
8037,-20.108578142921317,35219
8039,-25.429527233349887,14546
8041,12.112533824416829,397550
8043,-17.880964707389293,28738
8045,-25.46974333960793,34999
8047,-29.334263696903804,3835
8049,37.50892502404611,9503
8051,-7.1966629946571175,10234
8053,3.1002304926151396,465
8055,56.91975263298863,3511
8057,30.266148626591132,804
8059,-34.956167626988275,343465
8061,-16.89455423922638,760
8063,-34.38721641333896,4700
8065,-17.059782675657928,4634
8067,-15.89109019623416,33795
8069,-17.39950078050927,196711
8071,17.224360589679605,8179
8073,-80.15521982353474,3316
8075,50.419110707200886,13819
8077,-9.574416253406042,85361
8079,-27.470571927681362,443
8081,-16.92931911971091,7834
8083,-25.883047505130143,14573
8085,16.444381771153203,22092
8087,21.491958577842382,15761
8089,65.60878337670457,10011
8091,-16.431256575901358,2641
8093,-40.59713358076668,10684
8095,131.33514087284235,2280
8097,-9.859436397894683,11655
8099,-41.32128944116746,6696
8101,3.2388405943880656,92162
8103,80.76851730473373,3990
8105,-29.695711797982128,6588
8107,-34.410433976383985,15699
8109,150.8718083640373,3598
8111,14.475195485622521,451
8113,-58.85451561933101,5323
8115,247.10454578414215,1269
8117,-27.46491596785313,20510
8119,62.5306266710122,14532
8121,0.8959047448864226,2682
8123,-18.921288762600454,159461
8125,-61.2417060227628,5481
9001,-27.194028639081125,555676
9003,-19.033647883135956,538489
9005,2.052785684620801,111885
9007,-5.599021591562575,99852
9009,-17.478358825160853,519265
9011,-8.141889955284654,167022
9013,-9.755592408771065,93012
9015,-22.48924436504815,72159
