est
4.291895480947494
-1.9780638704882891
0.23364403060914174
1.6756748467088725
-0.21376049052417168
-5.508812464930206
-4.455696124873105
-1.9656817404595117
2.096394314176209
0.39297596845459665
3.2058302485161
0.8753745735400813
2.1678360580551255
2.0911995480778773
2.6651723932562588
5.511791120695756
5.409995874993831
-6.465863416691898
0.36670374430794883
2.9196254180920933
-2.0762194649313637
-1.0231975272780458
4.945435979259534
5.521670577302608
-0.20939376382766595
-7.10467653936278
3.107874436175007
1.3619239854855518
-1.0250033240842276
-0.6561522677031704
-1.2530131982481327
7.5011072909766705
6.558006739276318
1.2037945771795004
6.377569023079052
-2.7799060710459473
3.7515841198107918
-4.957876920533721
3.858588959618598
3.4536178059058145
1.7611190335598403
5.446586189703113
5.941048657403803
3.1120486966145573
-3.389600437918166
-0.05257811429657
-3.8019601803534098
-4.387119238252911
4.741699194601176
3.991678242275425
-0.2853490905821745
0.3625795665942293
-0.5299910091350934
-2.1776319512383053
2.4659055462587687
-4.5136421893849805
-2.102833449858485
2.885302218964128
0.1647279855294766
-1.7128407040071265
-4.0184403107304485
-0.37330005481911194
-2.014449421452003
-1.3919226868302794
-7.114487217729798
1.5947713663783785
-0.4916155982114996
3.2264768141139912
-2.2525865257072426
3.9954581851984083
3.754162532071679
1.79912916263359
3.3489831324663557
-0.36706067796275654
-7.565411749621658
4.1777971727388525
1.300415107181153
7.584126012530637
-3.47232075109652
1.9771914928826235
0.8821463283832567
1.2507485081726453
-3.4003312079196126
1.5658080451790921
2.7963669630047816
-3.710327601813498
3.2894962093556646
-2.140415563730588
-2.949602698595314
-3.0898729433152043
0.9415079221701559
5.93323227972505
2.5901326876519404
5.253122439824107
-1.7046319742808693
2.5093372497501916
2.511499273225396
-0.18285139975295195
4.5804495299297
3.1814631116784216
-4.931430209257881
-4.051662132858007
-0.2751437462473938
1.675963047793414
1.283011370113278
1.441795450216175
3.141575974738953
3.0880422871161635
1.8693541718578819
-2.258996212900392
-1.6024872649389552
1.472021346003923
2.1438357339866716
-0.8775844000387902
0.5477878328675381
-0.6080081628126219
0.7767038394995402
-2.389534970787312
1.3919437360696727
3.3090485674843744
-3.936463538213891
3.5602027734414117
-4.988684892360906
1.6660136061958433
1.7325633032637997
1.6527029931437527
2.1492531047454246
1.2215314639128017
1.5620633095230425
-0.7760827308905889
-2.7692909229392093
-1.0861343761923514
-2.8721174887144727
-0.5844856089298847
-5.738924407207718
-2.402676165031071
-0.9416021742255334
-1.0221364382059084
3.816223686880175
2.5612070350414413
-1.6789884300363096
-1.6534909736626124
-5.244696504625638
4.183943622668058
2.839698980312553
0.2969510723807267
-0.5607961631325449
2.6170616001443676
3.61302535454079
4.266631361492505
-1.8999953498438225
-0.12726514311549275
-1.1651794270343618
-0.7949474119322106
4.069525775840749
0.5560788839181285
-5.980533155541737
1.1794978426299778
6.18173461316822
4.544632648247606
2.252554833733712
-0.3064832510980635
-2.371840976723447
3.4517228987234265
2.0489891784219942
-0.6665022625177919
0.018359913768333236
-0.5738380118106727
-2.7480893111137825
-7.918597799963832
3.0652941948813464
4.908096907019812
1.4990265880462612
-3.7569112264589317
-2.1666555223801316
0.9999297947130565
1.4593619531065056
2.4690808340989205
1.2187699120951185
1.1767332388762952
3.4521313049619664
3.7465734044239314
7.499013010457242
-4.613132155770498
-2.1689099533966
0.6745084929210305
0.4091469117862286
1.3832566974509808
2.4480429678822055
-2.1290627691128443
-1.0851610538557495
5.9662097733664625
-5.830704451178074
-1.3414487981622525
0.8642009830317048
-1.0956661367103524
-1.7582701740886226
3.265886163917064
-4.992295439554965
7.311320528812614
2.9018639405090676
-4.385727514337204
2.730752984664735
-4.01323336536147
-0.9072685828120366
