fips,effect,pop
38071,-48.422766233530766,6552
38073,28.293838271583297,3001
38075,-31.95345450497291,1470
38077,53.95600668064236,9450
38079,-14.982179675557973,7812
38081,-9.2645654810525,2226
38083,-1.7071012416195686,677
38085,165.19383588475318,2312
38087,-40.15298438913845,429
38089,-11.78243065872391,17181
38091,-91.75854779834069,1041
38093,30.495340849867603,12561
38095,-31.953454504972882,1244
38097,122.5428714796831,4597
38099,-16.377342308251578,6054
38101,-63.74257757361988,42240
38103,-50.09027243887424,2182
38105,-98.17422823328499,18564
39001,55.73411745226505,16113
39003,52.960487456996844,60995
39005,-4.1183230457796185,29960
39007,30.951650649587542,58103
39009,-17.82828248135442,41108
39011,-52.72145918163241,26042
39013,45.48545094071856,42006
39015,46.88339607056176,25672
39017,39.94388424805565,219998
39019,42.936541420209736,16223
39021,23.203310723666444,22717
39023,66.0833543569313,77737
39025,16.34363943704507,119870
39027,-4.631422632474944,24398
39029,18.31412724002375,62582
39031,-59.925885438605306,20911
39033,60.693015762922236,24206
39035,4.064855511034839,751732
39037,31.66944118697677,28902
39039,51.19842049151667,21964
39041,-31.66962498477335,108231
39043,64.27156110921517,43728
39045,-28.388748232897484,87438
39047,28.30382291519038,16643
39049,-17.74755309952289,762199
39051,-9.808203921365191,24395
39053,66.50375084171542,17614
39055,-10.381319088356861,52052
39057,2.6156848052645216,97905
39059,19.565550425677714,22829
39061,16.19971160183465,482669
39063,33.12993638424989,44538
39065,-19.25267760390727,18246
39067,11.071036161868463,9025
39069,20.57266310059417,15928
39071,15.022933055277477,24540
39073,-51.545123306096386,16610
39075,-14.72818246047666,22475
39077,5.261114488372556,33813
39079,73.54881478077374,19196
39081,-33.20868013853715,39651
39083,-15.307911318092778,34664
39085,9.343527331187303,135734
39087,115.33360317784185,36179
39089,0.10710669374462611,98653
39091,16.216112973123707,26053
39093,13.343800593173285,176968
39095,19.09212531591779,261028
39097,5.267009677059519,27038
39099,-2.430454881501902,136056
39101,84.4863245272943,40369
39103,2.466477272216167,102852
39105,26.02950090707226,13789
39107,-19.1024685504713,22632
39109,-6.595268476265844,59539
39111,-6.632086043642552,8172
39113,60.353060149155134,314262
39115,-33.29371476494033,8477
39117,1.6926735823804862,20243
39119,12.697469647996375,49170
39121,41.33865865147844,8272
39123,27.030408020318006,23417
39125,-12.72493125112944,10968
39127,3.138185128557936,21063
39129,9.197278912008194,34197
39131,61.79086079286077,16433
39133,7.962798383223387,99878
39135,72.13320885111013,24079
39137,-10.320672166027208,19372
39139,58.173071646103,70639
39141,13.993460080392232,47765
39143,40.42982406084852,34671
39145,64.92293564636535,46041
39147,-36.434102994746134,32385
39149,2.1907312695435195,28034
39151,38.020815465218284,218057
39153,30.276665059611503,323862
39155,39.98021479939931,119311
39157,2.118849284349153,53055
39159,-25.89353831138405,32323
39161,14.97768466214405,16025
39163,76.82340043365109,7914
39165,-7.332536617548186,129190
39167,15.857033416878867,35751
39169,-0.09603312392555097,64942
39171,43.03804817552792,21540
39173,-20.291988236460753,78161
39175,-12.330295063747059,12740
4001,43.07024144365795,39014
4003,-16.2685220804846,71947
4005,-9.078782821705602,84114
4007,101.19353448123053,27398
4009,-27.717964639164563,21144
4011,-104.10769718054841,5189
4012,46.361175287628726,9193
4013,-21.520844681648924,2350187
4015,-8.726277647084828,107627
4017,-24.137229555527227,57721
4019,-24.29503294781884,573660
4021,-30.533077479819895,216755
4023,-47.089758038053816,24634
4025,-7.602768556769703,113674
4027,-26.388403446545112,107111
41001,-74.34287336855394,8688
41003,-35.99029142033379,54752
41005,-25.465277358262938,231527
41007,-3.762686799158601,22103
41009,-52.52170116907879,28912
41011,24.559057443064674,35059
41013,54.53606042422153,11405
41015,-18.23417292915667,11689
41017,-41.67963280731013,97415
41019,34.75723935076134,59126
41021,-17.105591137429546,1091
41023,-65.61904339109824,3886
41025,11.09710667581379,3957
41027,-39.93487896028651,13350
41029,-12.838358823647447,118845
41031,-103.3682450816898,11568
41033,-22.34243927228158,44983
41035,54.559197753794834,37602
41037,53.07494231641114,4475
41039,-28.91891577318161,216327
41041,29.778384309331415,26507
41043,-16.603780451945717,68438
41045,13.155546561604837,17177
41047,-34.799410173792694,186005
41049,-46.467534250706734,6260
41051,-51.58342654272522,508843
41053,-45.500471154614246,43148
41055,-17.105591137429553,952
41057,-6.93155099336839,14199
41059,-5.414378571617306,44402
41061,-19.270564849511246,14418
41063,79.00308676226014,3708
41065,15.69311543631401,14351
41067,-41.46085861282219,342220
41069,-17.10559113742955,668
41071,-12.85856497396955,58067
44001,-2.5722365033853123,28497
44003,-29.87402113176647,101191
44005,-28.96107951583042,48850
44007,-14.656497030973583,385725
44009,-21.466084561840034,74664
50001,-66.92618143897622,22211
50003,40.57031359244125,20863
50005,-3.5754299252853485,18337
50007,-11.349611072251605,100919
50009,78.62330882672477,3618
5001,28.259094877159185,10813
50011,34.055254116903924,29434
50013,77.3906507631564,4336
